track name="Consensus peaks" color=0,0,0 visibility=2
chr1	27112358	27115388	3_213	1000	+
chr1	27157389	27161668	3_214	1000	+
chr1	27175304	27182970	3_215	1000	+
chr1	27267979	27269694	3_216	1000	+
chr1	27271984	27274728	3_217	1000	+
chr1	27275011	27276397	2_218	666	+
chr1	27626156	27628305	3_219	1000	+
chr1	27629921	27630395	2_220	666	+
chr1	27631072	27631761	2_221	666	+
chr1	27649981	27661218	3_222	1000	+
chr1	27665170	27666389	2_223	666	+
chr1	28099735	28100636	3_224	1000	+
chr1	28102091	28103224	2_225	666	+
chr1	28113997	28114453	2_226	666	+
chr1	28116758	28118157	3_227	1000	+
chr1	28129331	28131730	3_228	1000	+
chr1	28175713	28177531	3_229	1000	+
chr1	28202830	28203044	2_230	666	+
chr1	28208014	28209502	3_231	1000	+
chr1	28291998	28292411	2_232	666	+
chr1	28292752	28293938	2_233	666	+
chr1	28594635	28595039	3_234	1000	+
chr1	28598984	28600029	3_235	1000	+
chr1	28605127	28607114	2_236	666	+
chr1	28834943	28837010	3_237	1000	+
chr1	28863909	28864577	2_238	666	+
chr1	28879714	28879982	3_239	1000	+
chr1	28995767	28996243	3_240	1000	+
chr1	29082572	29084216	2_241	666	+
chr1	29084954	29085379	2_242	666	+
chr1	29241221	29241537	3_243	1000	+
chr1	29352330	29352672	2_244	666	+
chr1	29440415	29441014	2_245	666	+
chr1	29441503	29443787	3_246	1000	+
chr1	29445185	29446212	3_247	1000	+
chr1	29474007	29476050	2_248	666	+
chr1	31191855	31193077	2_249	666	+
chr1	31193171	31194650	3_250	1000	+
chr1	31770781	31771288	2_251	666	+
chr1	31836985	31842529	3_252	1000	+
chr1	32528220	32528706	3_253	1000	+
chr1	32528916	32530580	2_254	666	+
chr1	32645663	32646504	3_255	1000	+
chr1	32646875	32647167	3_256	1000	+
chr1	32651758	32654089	3_257	1000	+
chr1	32654125	32654979	2_258	666	+
chr1	32655265	32660890	3_259	1000	+
chr1	32662651	32664705	3_260	1000	+
chr1	32665171	32665929	2_261	666	+
chr1	32672064	32673873	3_262	1000	+
chr1	32697471	32698487	3_263	1000	+
chr1	32716505	32718261	3_264	1000	+
chr1	32739080	32741241	3_265	1000	+
chr1	32794556	32798709	3_266	1000	+
chr1	32799653	32800279	3_267	1000	+
chr1	33723157	33725411	3_268	1000	+
chr1	33729131	33732745	3_269	1000	+
chr1	33734090	33734794	2_270	666	+
chr1	33737130	33737830	3_271	1000	+
chr1	33954158	33954669	2_272	666	+
chr1	35900185	35900773	2_273	666	+
chr1	36024041	36031893	3_274	1000	+
chr1	36032307	36034824	2_275	666	+
chr1	36348945	36349715	3_276	1000	+
chr1	36385045	36385572	2_277	666	+
chr1	36387486	36389442	2_278	666	+
chr1	36389803	36392191	3_279	1000	+
chr1	36395164	36396370	2_280	666	+
chr1	36448628	36449955	3_281	1000	+
chr1	36450418	36451156	2_282	666	+
chr1	36451745	36452390	2_283	666	+
chr1	36554336	36558274	3_284	1000	+
chr1	36558895	36561480	3_285	1000	+
chr1	36561752	36562836	3_286	1000	+
chr1	36624454	36625275	2_287	666	+
chr1	36631674	36634712	3_288	1000	+
chr1	36636674	36639230	3_289	1000	+
chr1	36640482	36641942	2_290	666	+
chr1	36643475	36645085	3_291	1000	+
chr1	36722706	36723280	3_292	1000	+
chr1	36769346	36769842	3_293	1000	+
chr1	36783076	36784182	2_294	666	+
chr1	36784260	36792816	3_295	1000	+
chr1	37940338	37950559	3_296	1000	+
chr1	38161060	38161278	2_297	666	+
chr1	38162883	38167501	3_298	1000	+
chr1	38172145	38174129	2_299	666	+
chr1	38273918	38275412	3_300	1000	+
chr1	38490925	38496649	3_301	1000	+
chr1	38499923	38501042	2_302	666	+
chr1	39457267	39458123	3_303	1000	+
chr1	39509358	39510172	2_304	666	+
chr1	39695646	39696403	2_305	666	+
chr1	39720645	39722847	3_306	1000	+
chr1	39734255	39736550	3_307	1000	+
chr1	39787764	39792192	2_308	666	+
chr1	39872657	39873189	2_309	666	+
chr1	39873594	39877360	3_310	1000	+
chr1	39889691	39890139	2_311	666	+
chr1	39894935	39897749	3_312	1000	+
chr1	39898141	39898814	2_313	666	+
chr1	39899323	39900311	2_314	666	+
chr1	39927919	39929154	3_315	1000	+
chr1	39929384	39931070	3_316	1000	+
chr1	39932528	39935215	2_317	666	+
chr1	39937343	39941939	3_318	1000	+
chr1	39948456	39950487	3_319	1000	+
chr1	39955632	39955778	2_320	666	+
chr1	39956414	39956842	2_321	666	+
chr1	40220271	40220531	2_322	666	+
chr1	40225079	40227876	3_323	1000	+
chr1	40228355	40230499	3_324	1000	+
chr1	40428193	40428842	2_325	666	+
chr1	40431466	40433447	3_326	1000	+
chr1	40433913	40435357	3_327	1000	+
chr1	40531459	40535655	3_328	1000	+
chr1	40626987	40629120	3_329	1000	+
chr1	40674366	40674506	2_330	666	+
chr1	40675983	40676651	2_331	666	+
chr1	40711263	40711587	2_332	666	+
chr1	40838293	40840444	3_333	1000	+
chr1	40848485	40850908	3_334	1000	+
chr1	40851351	40852193	2_335	666	+
chr1	40852517	40854761	3_336	1000	+
chr1	40865865	40867194	3_337	1000	+
chr1	40870888	40875886	3_338	1000	+
chr1	40880518	40880927	3_339	1000	+
chr1	40882419	40884514	3_340	1000	+
chr1	40889915	40892693	3_341	1000	+
chr1	40916266	40917209	2_342	666	+
chr1	40981098	40982665	2_343	666	+
chr1	41157176	41158402	3_344	1000	+
chr1	41234705	41235969	2_345	666	+
chr1	41236250	41236672	3_346	1000	+
chr1	41445646	41447412	3_347	1000	+
chr1	41447926	41448531	2_348	666	+
chr1	41449098	41449567	2_349	666	+
chr1	41449804	41454974	3_350	1000	+
chr1	41463272	41465108	3_351	1000	+
chr1	41467522	41484656	3_352	1000	+
chr1	41485126	41488934	3_353	1000	+
chr1	41488959	41489991	3_354	1000	+
chr1	43124164	43124547	2_355	666	+
chr1	43139946	43140383	2_356	666	+
chr1	43148237	43149124	3_357	1000	+
chr1	43160756	43161545	2_358	666	+
chr1	43162157	43166890	3_359	1000	+
chr1	43167245	43167783	2_360	666	+
chr1	43167978	43169147	3_361	1000	+
chr1	43170056	43170833	3_362	1000	+
chr1	43181667	43184167	3_363	1000	+
chr1	43238844	43239432	2_364	666	+
chr1	43252051	43252321	2_365	666	+
chr1	43315914	43316779	2_366	666	+
chr1	43824796	43826091	2_367	666	+
chr1	43826424	43826862	2_368	666	+
chr1	43827797	43828988	2_369	666	+
chr1	43829360	43829974	2_370	666	+
chr1	43880497	43881101	3_371	1000	+
chr1	43881511	43884780	3_372	1000	+
chr1	43885145	43887484	2_373	666	+
chr1	43888430	43888978	3_374	1000	+
chr1	43891290	43892219	2_375	666	+
chr1	43893190	43895589	2_376	666	+
chr1	43897339	43903287	3_377	1000	+
chr1	43904449	43908832	3_378	1000	+
chr1	43913044	43919833	3_379	1000	+
chr1	44115923	44116813	2_380	666	+
chr1	44127578	44130247	3_381	1000	+
chr1	44131950	44135297	3_382	1000	+
chr1	44143591	44150965	3_383	1000	+
chr1	44154292	44155643	3_384	1000	+
chr1	44157496	44160162	3_385	1000	+
chr1	44161085	44162960	2_386	666	+
chr1	44170764	44172757	3_387	1000	+
chr1	44335984	44336931	3_388	1000	+
chr1	44347100	44348315	2_389	666	+
chr1	44368285	44369380	2_390	666	+
chr1	44377977	44378964	3_391	1000	+
chr1	44379787	44381330	3_392	1000	+
chr1	44396459	44397727	2_393	666	+
chr1	44398465	44401068	2_394	666	+
chr1	44435875	44440456	3_395	1000	+
chr1	44445527	44446251	2_396	666	+
chr1	44446279	44453045	3_397	1000	+
chr1	44454176	44454369	2_398	666	+
chr1	44679349	44680873	3_399	1000	+
chr1	44681144	44689144	3_400	1000	+
chr1	44692643	44693331	2_401	666	+
chr1	45098725	45100105	2_402	666	+
chr1	45100147	45117363	3_403	1000	+
chr1	45117524	45118491	2_404	666	+
chr1	45190735	45191249	2_405	666	+
chr1	45225168	45226840	3_406	1000	+
chr1	45227007	45229315	3_407	1000	+
chr1	45231561	45233059	3_408	1000	+
chr1	45267276	45274199	3_409	1000	+
chr1	45274828	45279496	3_410	1000	+
chr1	45478433	45482880	3_411	1000	+
chr1	45806037	45812657	3_412	1000	+
chr1	46032041	46036365	3_413	1000	+
chr1	46055707	46056181	2_414	666	+
chr1	46071998	46074738	3_415	1000	+
chr1	46081508	46084401	3_416	1000	+
chr1	46084753	46085085	2_417	666	+
chr1	46086127	46087769	2_418	666	+
chr1	46154709	46156243	2_419	666	+
chr1	46156757	46157922	3_420	1000	+
chr1	46416886	46417351	2_421	666	+
chr1	46488638	46490302	2_422	666	+
chr1	46490604	46492892	3_423	1000	+
chr1	46494402	46494874	2_424	666	+
chr1	46495289	46497540	3_425	1000	+
chr1	46497826	46498573	2_426	666	+
chr1	46499326	46504348	3_427	1000	+
chr1	46717750	46718146	2_428	666	+
chr1	46725745	46728352	3_429	1000	+
chr1	46731696	46732604	2_430	666	+
chr1	46743454	46748459	3_431	1000	+
chr1	46750430	46752061	3_432	1000	+
chr1	46779335	46780784	3_433	1000	+
chr1	47852736	47853577	2_434	666	+
chr1	51984015	51984792	3_435	1000	+
chr1	52193804	52195308	2_436	666	+
chr1	52245156	52246511	2_437	666	+
chr1	52246753	52247538	2_438	666	+
chr1	52818397	52818848	3_439	1000	+
chr1	52820188	52821020	3_440	1000	+
chr1	52821201	52821460	2_441	666	+
chr1	52883216	52887187	2_442	666	+
chr1	53121173	53121676	2_443	666	+
chr1	53506825	53507940	3_444	1000	+
chr1	53509151	53510189	2_445	666	+
chr1	53512571	53515019	3_446	1000	+
chr1	53518415	53519850	3_447	1000	+
chr1	53671961	53672555	2_448	666	+
chr1	54412627	54413340	3_449	1000	+
chr1	54414522	54416039	2_450	666	+
chr1	54563885	54565934	2_451	666	+
chr1	54677847	54683784	3_452	1000	+
chr1	54683844	54692023	3_453	1000	+
chr1	55191212	55191727	3_454	1000	+
chr1	55209418	55209810	2_455	666	+
chr1	60139029	60139295	2_456	666	+
chr1	62902895	62908786	3_457	1000	+
chr1	62909436	62909895	2_458	666	+
chr1	62910721	62914798	3_459	1000	+
chr1	62915149	62915536	3_460	1000	+
chr1	64111187	64111945	2_461	666	+
chr1	64120732	64121832	2_462	666	+
chr1	64122270	64125722	2_463	666	+
chr1	64126068	64126606	2_464	666	+
chr1	65676750	65678368	2_465	666	+
chr1	65699484	65699931	2_466	666	+
chr1	65887923	65889634	3_467	1000	+
chr1	65898438	65899514	2_468	666	+
chr1	66798004	66798681	2_469	666	+
chr1	66798774	66803324	3_470	1000	+
chr1	66819018	66819468	2_471	666	+
chr1	66836840	66838557	3_472	1000	+
chr1	67395625	67396441	2_473	666	+
chr1	67772584	67773140	2_474	666	+
chr1	67773459	67777175	3_475	1000	+
chr1	67777331	67780381	3_476	1000	+
chr1	67782239	67789596	3_477	1000	+
chr1	67797053	67797543	2_478	666	+
chr1	67800805	67801992	2_479	666	+
chr1	67802265	67802935	3_480	1000	+
chr1	67803308	67808396	3_481	1000	+
chr1	67808874	67809864	3_482	1000	+
chr1	67813509	67822235	3_483	1000	+
chr1	67859269	67860941	3_484	1000	+
chr1	68150859	68152729	3_485	1000	+
chr1	68154021	68154732	2_486	666	+
chr1	70709071	70716494	3_487	1000	+
chr1	70890226	70891118	2_488	666	+
chr1	75205028	75210023	2_489	666	+
chr1	75210611	75210824	2_490	666	+
chr1	75219152	75220517	2_491	666	+
chr1	75221239	75222195	2_492	666	+
chr1	75222416	75226204	3_493	1000	+
chr1	75227107	75227475	2_494	666	+
chr1	76220560	76221132	2_495	666	+
chr1	78245531	78246212	2_496	666	+
chr1	78313025	78314241	2_497	666	+
chr1	84945023	84945628	3_498	1000	+
chr1	84946994	84947311	2_499	666	+
chr1	84948754	84950112	2_500	666	+
chr1	84951636	84953116	2_501	666	+
chr1	84954825	84957792	3_502	1000	+
chr1	84972062	84972541	3_503	1000	+
chr1	85468049	85469085	2_504	666	+
chr1	87202182	87206959	3_505	1000	+
chr1	87207275	87208071	2_506	666	+
chr1	87380608	87381803	3_507	1000	+
chr1	87420451	87421290	2_508	666	+
chr1	87429615	87430361	2_509	666	+
chr1	87797345	87798897	2_510	666	+
chr1	87799629	87802050	2_511	666	+
chr1	89199198	89199799	2_512	666	+
chr1	89200712	89201030	2_513	666	+
chr1	89201810	89203893	2_514	666	+
chr1	89307884	89308091	2_515	666	+
chr1	89458595	89459649	3_516	1000	+
chr1	89990437	89991014	2_517	666	+
chr1	89995971	89999035	2_518	666	+
chr1	90000901	90001898	2_519	666	+
chr1	90002351	90003539	2_520	666	+
chr1	90004265	90004708	2_521	666	+
chr1	90005215	90006744	2_522	666	+
chr1	90007264	90008554	2_523	666	+
chr1	90008934	90009775	2_524	666	+
chr1	90010028	90010535	2_525	666	+
chr1	90010838	90012742	2_526	666	+
chr1	90051022	90051528	2_527	666	+
chr1	90098516	90099236	3_528	1000	+
chr1	90115828	90116929	2_529	666	+
chr1	90127123	90128027	2_530	666	+
chr1	90143760	90144759	2_531	666	+
chr1	90153114	90155961	3_532	1000	+
chr1	90167699	90169522	2_533	666	+
chr1	90309766	90310072	2_534	666	+
chr1	90318284	90320626	2_535	666	+
chr1	90361691	90362172	2_536	666	+
chr1	90479271	90482681	3_537	1000	+
chr1	90483276	90483740	2_538	666	+
chr1	90493022	90493487	2_539	666	+
chr1	91982577	91989311	3_540	1000	+
chr1	92770397	92771662	3_541	1000	+
chr1	92949195	92949859	2_542	666	+
chr1	93297825	93298427	3_543	1000	+
chr1	93545061	93545725	3_544	1000	+
chr1	93570450	93571709	2_545	666	+
chr1	93595570	93597346	3_546	1000	+
chr1	93668126	93669732	2_547	666	+
chr1	94990493	94990925	2_548	666	+
chr1	95705615	95709009	3_549	1000	+
chr1	97187614	97188472	3_550	1000	+
chr1	97188839	97191313	2_551	666	+
chr1	97217935	97222950	3_552	1000	+
chr1	97223363	97226547	3_553	1000	+
chr1	97227185	97229038	3_554	1000	+
chr1	97230233	97231548	2_555	666	+
chr1	97261230	97264112	3_556	1000	+
chr1	97264512	97264951	2_557	666	+
chr1	97995183	97995494	2_558	666	+
chr1	100435675	100435962	3_559	1000	+
chr1	100533727	100536013	3_560	1000	+
chr1	100536672	100537708	2_561	666	+
chr1	100539248	100540507	2_562	666	+
chr1	100821176	100823088	2_563	666	+
chr1	100899671	100900391	2_564	666	+
chr1	100962744	100963259	2_565	666	+
chr1	101390725	101393214	3_566	1000	+
chr1	101416317	101417624	2_567	666	+
chr1	101702416	101705995	3_568	1000	+
chr1	104070936	104073722	3_569	1000	+
chr1	107599355	107600570	3_570	1000	+
chr1	109235262	109237603	3_571	1000	+
chr1	109237988	109246169	3_572	1000	+
chr1	109310977	109312562	3_573	1000	+
chr1	109780778	109783093	3_574	1000	+
chr1	110027877	110034448	3_575	1000	+
chr1	110036796	110041267	3_576	1000	+
chr1	110091413	110091806	3_577	1000	+
chr1	110113074	110115398	2_578	666	+
chr1	110130284	110132104	3_579	1000	+
chr1	110148645	110150155	3_580	1000	+
chr1	110159103	110160025	3_581	1000	+
chr1	110168872	110169243	2_582	666	+
chr1	110454000	110456807	3_583	1000	+
chr1	110457395	110461976	3_584	1000	+
chr1	110462240	110469009	3_585	1000	+
chr1	110469455	110472626	3_586	1000	+
chr1	110472818	110473208	2_587	666	+
chr1	110473554	110474201	3_588	1000	+
chr1	110527524	110528456	3_589	1000	+
chr1	110536910	110537244	2_590	666	+
chr1	110545946	110547394	2_591	666	+
chr1	110584560	110588649	3_592	1000	+
chr1	110597565	110598803	3_593	1000	+
chr1	110599290	110603914	3_594	1000	+
chr1	110772868	110775158	3_595	1000	+
chr1	110776689	110779210	2_596	666	+
chr1	110780336	110783889	3_597	1000	+
chr1	110784343	110786923	3_598	1000	+
chr1	110787417	110787880	2_599	666	+
chr1	110882036	110884253	3_600	1000	+
chr1	111174353	111176500	3_601	1000	+
chr1	111416796	111418755	3_602	1000	+
chr1	111419627	111422298	2_603	666	+
chr1	111431744	111433917	3_604	1000	+
chr1	111434660	111437029	2_605	666	+
chr1	111437423	111438087	2_606	666	+
chr1	111440262	111440929	2_607	666	+
chr1	111441278	111442019	2_608	666	+
chr1	111442622	111447565	3_609	1000	+
chr1	111732176	111735147	3_610	1000	+
chr1	111994258	111995979	2_611	666	+
chr1	111996331	112000078	3_612	1000	+
chr1	112000373	112001280	2_613	666	+
chr1	112003836	112004267	2_614	666	+
chr1	112005135	112008249	2_615	666	+
chr1	112162542	112163368	3_616	1000	+
chr1	112218644	112220047	2_617	666	+
chr1	112221415	112223723	3_618	1000	+
chr1	112235277	112236862	2_619	666	+
chr1	112237049	112237711	2_620	666	+
chr1	112242606	112244025	2_621	666	+
chr1	112244128	112244659	2_622	666	+
chr1	112245237	112246655	2_623	666	+
chr1	112250458	112252257	2_624	666	+
chr1	112252969	112254053	2_625	666	+
chr1	112255498	112264317	3_626	1000	+
chr1	112264457	112266049	3_627	1000	+
chr1	112305784	112308110	3_628	1000	+
chr1	112317895	112318107	2_629	666	+
chr1	113182380	113183421	3_630	1000	+
chr1	113216939	113218606	3_631	1000	+
chr1	113236588	113239407	3_632	1000	+
chr1	113239762	113246705	3_633	1000	+
chr1	113499170	113499786	3_634	1000	+
chr1	114235750	114236751	2_635	666	+
chr1	114472324	114473603	3_636	1000	+
chr1	114475906	114476857	3_637	1000	+
chr1	116916359	116919409	3_638	1000	+
chr1	116919505	116921049	2_639	666	+
chr1	116942103	116943853	2_640	666	+
chr1	116944543	116947194	3_641	1000	+
chr1	117087504	117088715	2_642	666	+
chr1	117095907	117096845	2_643	666	+
chr1	117297188	117309350	3_644	1000	+
chr1	117611281	117612669	3_645	1000	+
chr1	117612753	117615561	2_646	666	+
chr1	117616244	117621542	3_647	1000	+
chr1	117637524	117638423	3_648	1000	+
chr1	117638715	117639167	2_649	666	+
chr1	117650372	117654258	3_650	1000	+
chr1	118005716	118008012	3_651	1000	+
chr1	118055743	118056325	2_652	666	+
chr1	118058584	118060074	2_653	666	+
chr1	118062287	118064214	2_654	666	+
chr1	118078770	118080163	2_655	666	+
chr1	118149115	118152221	3_656	1000	+
chr1	118159082	118159673	2_657	666	+
chr1	118472567	118473621	2_658	666	+
chr1	118473921	118475558	2_659	666	+
chr1	119683005	119684953	3_660	1000	+
chr1	119685525	119686190	2_661	666	+
chr1	120256338	120257563	2_662	666	+
chr1	120258317	120259260	3_663	1000	+
chr1	120260780	120261330	2_664	666	+
chr1	120263361	120264030	3_665	1000	+
chr1	120266664	120269948	3_666	1000	+
chr1	120270766	120271514	2_667	666	+
chr1	120273262	120273743	2_668	666	+
chr1	120274440	120274926	2_669	666	+
chr1	120276987	120286084	3_670	1000	+
chr1	120838144	120839439	2_671	666	+
chr1	121121518	121122061	2_672	666	+
chr1	121142280	121143622	2_673	666	+
chr1	121353489	121355281	2_674	666	+
chr1	121357723	121358197	2_675	666	+
chr1	121481914	121485431	3_676	1000	+
chr1	142535406	142543521	3_677	1000	+
chr1	143744415	143744707	2_678	666	+
chr1	144008096	144009094	2_679	666	+
